,fecha,estacion,tsm,ano,mes,chla,mes_num,est_index,longitud,latitud,evento,oni,estacion_climatica
2077,1991-11-01,est_12,21.375,,11,,,11.0,-112.9,28.5,Niño,1.2,SON
2078,1991-11-01,est_13,22.0667,,11,,,12.0,-113.2,28.9,Niño,1.2,SON
2079,1991-11-01,est_14,21.9,,11,,,13.0,-113.6,29.4,Niño,1.2,SON
2080,1991-11-01,est_15,22.3583,,11,,,14.0,-114.0,29.7,Niño,1.2,SON
2081,1991-11-01,est_16,23.2167,,11,,,15.0,-114.5,30.2,Niño,1.2,SON
2082,1991-11-01,est_17,23.1,,11,,,16.0,-114.5,30.7,Niño,1.2,SON
2083,1991-11-01,est_2,25.225,,11,,,1.0,-109.7,24.2,Niño,1.2,SON
2084,1991-11-01,est_3,25.475,,11,,,2.0,-110.1,24.6,Niño,1.2,SON
2085,1991-11-01,est_4,25.2167,,11,,,3.0,-110.5,24.8,Niño,1.2,SON
2086,1991-11-01,est_5,25.025,,11,,,4.0,-110.8,25.3,Niño,1.2,SON
2087,1991-11-01,est_6,25.2333,,11,,,5.0,-111.1,25.8,Niño,1.2,SON
2088,1991-11-01,est_7,23.9833,,11,,,6.0,-111.2,26.3,Niño,1.2,SON
2089,1991-11-01,est_8,24.1667,,11,,,7.0,-111.5,26.8,Niño,1.2,SON
2090,1991-11-01,est_9,23.175,,11,,,8.0,-111.9,27.2,Niño,1.2,SON
2091,1991-12-01,est_1,24.125,,12,,,0.0,-109.3,23.8,Niño,1.5,DJF
2092,1991-12-01,est_10,19.7917,,12,,,9.0,-112.3,27.6,Niño,1.5,DJF
2093,1991-12-01,est_11,19.475,,12,,,10.0,-112.6,28.0,Niño,1.5,DJF
2094,1991-12-01,est_12,19.1062,,12,,,11.0,-112.9,28.5,Niño,1.5,DJF
2095,1991-12-01,est_13,19.175,,12,,,12.0,-113.2,28.9,Niño,1.5,DJF
2096,1991-12-01,est_14,19.85,,12,,,13.0,-113.6,29.4,Niño,1.5,DJF
2097,1991-12-01,est_15,19.7667,,12,,,14.0,-114.0,29.7,Niño,1.5,DJF
2098,1991-12-01,est_16,19.0583,,12,,,15.0,-114.5,30.2,Niño,1.5,DJF
2099,1991-12-01,est_17,18.9583,,12,,,16.0,-114.5,30.7,Niño,1.5,DJF
2100,1991-12-01,est_2,23.475,,12,,,1.0,-109.7,24.2,Niño,1.5,DJF
2101,1991-12-01,est_3,22.675,,12,,,2.0,-110.1,24.6,Niño,1.5,DJF
2102,1991-12-01,est_4,19.3917,,12,,,3.0,-110.5,24.8,Niño,1.5,DJF
2103,1991-12-01,est_5,21.8917,,12,,,4.0,-110.8,25.3,Niño,1.5,DJF
2104,1991-12-01,est_6,20.7333,,12,,,5.0,-111.1,25.8,Niño,1.5,DJF
2105,1991-12-01,est_7,20.8333,,12,,,6.0,-111.2,26.3,Niño,1.5,DJF
2106,1991-12-01,est_8,20.7917,,12,,,7.0,-111.5,26.8,Niño,1.5,DJF
2107,1991-12-01,est_9,19.9583,,12,,,8.0,-111.9,27.2,Niño,1.5,DJF
2108,1992-01-01,est_1,22.65,,1,,,0.0,-109.3,23.8,Niño,1.7,DJF
2109,1992-01-01,est_10,20.0,,1,,,9.0,-112.3,27.6,Niño,1.7,DJF
2110,1992-01-01,est_11,19.3833,,1,,,10.0,-112.6,28.0,Niño,1.7,DJF
2111,1992-01-01,est_12,18.0375,,1,,,11.0,-112.9,28.5,Niño,1.7,DJF
2112,1992-01-01,est_13,17.6583,,1,,,12.0,-113.2,28.9,Niño,1.7,DJF
2113,1992-01-01,est_14,17.25,,1,,,13.0,-113.6,29.4,Niño,1.7,DJF
2114,1992-01-01,est_15,17.3417,,1,,,14.0,-114.0,29.7,Niño,1.7,DJF
2115,1992-01-01,est_16,17.15,,1,,,15.0,-114.5,30.2,Niño,1.7,DJF
2116,1992-01-01,est_17,16.7167,,1,,,16.0,-114.5,30.7,Niño,1.7,DJF
2117,1992-01-01,est_2,20.775,,1,,,1.0,-109.7,24.2,Niño,1.7,DJF
2118,1992-01-01,est_3,21.7417,,1,,,2.0,-110.1,24.6,Niño,1.7,DJF
2119,1992-01-01,est_4,21.6583,,1,,,3.0,-110.5,24.8,Niño,1.7,DJF
2120,1992-01-01,est_5,21.425,,1,,,4.0,-110.8,25.3,Niño,1.7,DJF
2121,1992-01-01,est_6,19.3417,,1,,,5.0,-111.1,25.8,Niño,1.7,DJF
2122,1992-01-01,est_7,19.5833,,1,,,6.0,-111.2,26.3,Niño,1.7,DJF
2123,1992-01-01,est_8,19.6583,,1,,,7.0,-111.5,26.8,Niño,1.7,DJF
2124,1992-01-01,est_9,19.5583,,1,,,8.0,-111.9,27.2,Niño,1.7,DJF
2125,1992-02-01,est_1,23.525,,2,,,0.0,-109.3,23.8,Niño,1.6,DJF
2126,1992-02-01,est_10,20.6833,,2,,,9.0,-112.3,27.6,Niño,1.6,DJF
2127,1992-02-01,est_11,20.1833,,2,,,10.0,-112.6,28.0,Niño,1.6,DJF
2128,1992-02-01,est_12,16.6688,,2,,,11.0,-112.9,28.5,Niño,1.6,DJF
2129,1992-02-01,est_13,18.4583,,2,,,12.0,-113.2,28.9,Niño,1.6,DJF
2130,1992-02-01,est_14,17.4083,,2,,,13.0,-113.6,29.4,Niño,1.6,DJF
2131,1992-02-01,est_15,17.9333,,2,,,14.0,-114.0,29.7,Niño,1.6,DJF
2132,1992-02-01,est_16,17.5833,,2,,,15.0,-114.5,30.2,Niño,1.6,DJF
2133,1992-02-01,est_17,17.6667,,2,,,16.0,-114.5,30.7,Niño,1.6,DJF
2134,1992-02-01,est_2,23.3,,2,,,1.0,-109.7,24.2,Niño,1.6,DJF
2135,1992-02-01,est_3,21.9083,,2,,,2.0,-110.1,24.6,Niño,1.6,DJF
2136,1992-02-01,est_4,21.6833,,2,,,3.0,-110.5,24.8,Niño,1.6,DJF
2137,1992-02-01,est_5,22.0417,,2,,,4.0,-110.8,25.3,Niño,1.6,DJF
2138,1992-02-01,est_6,21.025,,2,,,5.0,-111.1,25.8,Niño,1.6,DJF
2139,1992-02-01,est_7,20.8083,,2,,,6.0,-111.2,26.3,Niño,1.6,DJF
2140,1992-02-01,est_8,20.9833,,2,,,7.0,-111.5,26.8,Niño,1.6,DJF
2141,1992-02-01,est_9,21.1,,2,,,8.0,-111.9,27.2,Niño,1.6,DJF
2142,1992-03-01,est_1,22.975,,3,,,0.0,-109.3,23.8,Niño,1.5,MAM
2143,1992-03-01,est_10,19.9583,,3,,,9.0,-112.3,27.6,Niño,1.5,MAM
2144,1992-03-01,est_11,19.7,,3,,,10.0,-112.6,28.0,Niño,1.5,MAM
2145,1992-03-01,est_12,18.1313,,3,,,11.0,-112.9,28.5,Niño,1.5,MAM
2146,1992-03-01,est_13,18.0,,3,,,12.0,-113.2,28.9,Niño,1.5,MAM
2147,1992-03-01,est_14,17.4167,,3,,,13.0,-113.6,29.4,Niño,1.5,MAM
2148,1992-03-01,est_15,18.2917,,3,,,14.0,-114.0,29.7,Niño,1.5,MAM
2149,1992-03-01,est_16,18.65,,3,,,15.0,-114.5,30.2,Niño,1.5,MAM
2150,1992-03-01,est_17,18.625,,3,,,16.0,-114.5,30.7,Niño,1.5,MAM
2151,1992-03-01,est_2,23.175,,3,,,1.0,-109.7,24.2,Niño,1.5,MAM
2152,1992-03-01,est_3,22.6667,,3,,,2.0,-110.1,24.6,Niño,1.5,MAM
2153,1992-03-01,est_4,20.9917,,3,,,3.0,-110.5,24.8,Niño,1.5,MAM
2154,1992-03-01,est_5,21.8583,,3,,,4.0,-110.8,25.3,Niño,1.5,MAM
2155,1992-03-01,est_6,21.475,,3,,,5.0,-111.1,25.8,Niño,1.5,MAM
2156,1992-03-01,est_7,21.075,,3,,,6.0,-111.2,26.3,Niño,1.5,MAM
2157,1992-03-01,est_8,20.5083,,3,,,7.0,-111.5,26.8,Niño,1.5,MAM
2158,1992-03-01,est_9,20.25,,3,,,8.0,-111.9,27.2,Niño,1.5,MAM
2159,1992-04-01,est_1,24.7083,,4,,,0.0,-109.3,23.8,Niño,1.3,MAM
2160,1992-04-01,est_10,23.75,,4,,,9.0,-112.3,27.6,Niño,1.3,MAM
2161,1992-04-01,est_11,20.9583,,4,,,10.0,-112.6,28.0,Niño,1.3,MAM
2162,1992-04-01,est_12,22.0875,,4,,,11.0,-112.9,28.5,Niño,1.3,MAM
2163,1992-04-01,est_13,21.6,,4,,,12.0,-113.2,28.9,Niño,1.3,MAM
2164,1992-04-01,est_14,22.15,,4,,,13.0,-113.6,29.4,Niño,1.3,MAM
2165,1992-04-01,est_15,21.625,,4,,,14.0,-114.0,29.7,Niño,1.3,MAM
2166,1992-04-01,est_16,20.2833,,4,,,15.0,-114.5,30.2,Niño,1.3,MAM
2167,1992-04-01,est_17,20.525,,4,,,16.0,-114.5,30.7,Niño,1.3,MAM
2168,1992-04-01,est_2,24.2417,,4,,,1.0,-109.7,24.2,Niño,1.3,MAM
2169,1992-04-01,est_3,24.3583,,4,,,2.0,-110.1,24.6,Niño,1.3,MAM
2170,1992-04-01,est_4,23.775,,4,,,3.0,-110.5,24.8,Niño,1.3,MAM
2171,1992-04-01,est_5,23.1833,,4,,,4.0,-110.8,25.3,Niño,1.3,MAM
2172,1992-04-01,est_6,22.7833,,4,,,5.0,-111.1,25.8,Niño,1.3,MAM
2173,1992-04-01,est_7,22.9667,,4,,,6.0,-111.2,26.3,Niño,1.3,MAM
2174,1992-04-01,est_8,23.0667,,4,,,7.0,-111.5,26.8,Niño,1.3,MAM
2175,1992-04-01,est_9,22.65,,4,,,8.0,-111.9,27.2,Niño,1.3,MAM
2176,1992-05-01,est_1,26.5333,,5,,,0.0,-109.3,23.8,Niño,1.1,MAM
2177,1992-05-01,est_10,25.0083,,5,,,9.0,-112.3,27.6,Niño,1.1,MAM
2178,1992-05-01,est_11,24.7167,,5,,,10.0,-112.6,28.0,Niño,1.1,MAM
2179,1992-05-01,est_12,25.7063,,5,,,11.0,-112.9,28.5,Niño,1.1,MAM
2180,1992-05-01,est_13,22.6333,,5,,,12.0,-113.2,28.9,Niño,1.1,MAM
2181,1992-05-01,est_14,23.7583,,5,,,13.0,-113.6,29.4,Niño,1.1,MAM
2182,1992-05-01,est_15,24.0583,,5,,,14.0,-114.0,29.7,Niño,1.1,MAM
2183,1992-05-01,est_16,24.325,,5,,,15.0,-114.5,30.2,Niño,1.1,MAM
2184,1992-05-01,est_17,25.1667,,5,,,16.0,-114.5,30.7,Niño,1.1,MAM
2185,1992-05-01,est_2,26.675,,5,,,1.0,-109.7,24.2,Niño,1.1,MAM
2186,1992-05-01,est_3,25.9917,,5,,,2.0,-110.1,24.6,Niño,1.1,MAM
2187,1992-05-01,est_4,26.0417,,5,,,3.0,-110.5,24.8,Niño,1.1,MAM
2188,1992-05-01,est_5,26.0,,5,,,4.0,-110.8,25.3,Niño,1.1,MAM
2189,1992-05-01,est_6,25.8167,,5,,,5.0,-111.1,25.8,Niño,1.1,MAM
2190,1992-05-01,est_7,25.175,,5,,,6.0,-111.2,26.3,Niño,1.1,MAM
2191,1992-05-01,est_8,25.8917,,5,,,7.0,-111.5,26.8,Niño,1.1,MAM
2192,1992-05-01,est_9,25.1833,,5,,,8.0,-111.9,27.2,Niño,1.1,MAM
2193,1992-06-01,est_1,27.5417,,6,,,0.0,-109.3,23.8,Niño,0.7,JJA
2194,1992-06-01,est_10,27.8083,,6,,,9.0,-112.3,27.6,Niño,0.7,JJA
2195,1992-06-01,est_11,26.5583,,6,,,10.0,-112.6,28.0,Niño,0.7,JJA
2196,1992-06-01,est_12,26.325,,6,,,11.0,-112.9,28.5,Niño,0.7,JJA
2197,1992-06-01,est_13,25.3833,,6,,,12.0,-113.2,28.9,Niño,0.7,JJA
2198,1992-06-01,est_14,25.75,,6,,,13.0,-113.6,29.4,Niño,0.7,JJA
2199,1992-06-01,est_15,25.075,,6,,,14.0,-114.0,29.7,Niño,0.7,JJA
2200,1992-06-01,est_16,25.5917,,6,,,15.0,-114.5,30.2,Niño,0.7,JJA
2201,1992-06-01,est_17,25.925,,6,,,16.0,-114.5,30.7,Niño,0.7,JJA
2202,1992-06-01,est_2,28.2,,6,,,1.0,-109.7,24.2,Niño,0.7,JJA
2203,1992-06-01,est_3,28.55,,6,,,2.0,-110.1,24.6,Niño,0.7,JJA
2204,1992-06-01,est_4,28.2417,,6,,,3.0,-110.5,24.8,Niño,0.7,JJA
2205,1992-06-01,est_5,27.2583,,6,,,4.0,-110.8,25.3,Niño,0.7,JJA
2206,1992-06-01,est_6,27.7833,,6,,,5.0,-111.1,25.8,Niño,0.7,JJA
2207,1992-06-01,est_7,27.3917,,6,,,6.0,-111.2,26.3,Niño,0.7,JJA
2208,1992-06-01,est_8,27.3417,,6,,,7.0,-111.5,26.8,Niño,0.7,JJA
2209,1992-06-01,est_9,26.9083,,6,,,8.0,-111.9,27.2,Niño,0.7,JJA
2210,1992-07-01,est_1,29.5417,,7,,,0.0,-109.3,23.8,Neutro,0.4,JJA
2211,1992-07-01,est_10,29.8917,,7,,,9.0,-112.3,27.6,Neutro,0.4,JJA
2212,1992-07-01,est_11,30.0583,,7,,,10.0,-112.6,28.0,Neutro,0.4,JJA
2213,1992-07-01,est_12,28.075,,7,,,11.0,-112.9,28.5,Neutro,0.4,JJA
2214,1992-07-01,est_13,28.2583,,7,,,12.0,-113.2,28.9,Neutro,0.4,JJA
2215,1992-07-01,est_14,29.7167,,7,,,13.0,-113.6,29.4,Neutro,0.4,JJA
2216,1992-07-01,est_15,28.825,,7,,,14.0,-114.0,29.7,Neutro,0.4,JJA
2217,1992-07-01,est_16,29.4167,,7,,,15.0,-114.5,30.2,Neutro,0.4,JJA
2218,1992-07-01,est_17,30.0083,,7,,,16.0,-114.5,30.7,Neutro,0.4,JJA
2219,1992-07-01,est_2,29.3417,,7,,,1.0,-109.7,24.2,Neutro,0.4,JJA
2220,1992-07-01,est_3,29.1833,,7,,,2.0,-110.1,24.6,Neutro,0.4,JJA
2221,1992-07-01,est_4,28.8833,,7,,,3.0,-110.5,24.8,Neutro,0.4,JJA
2222,1992-07-01,est_5,29.2917,,7,,,4.0,-110.8,25.3,Neutro,0.4,JJA
2223,1992-07-01,est_6,29.675,,7,,,5.0,-111.1,25.8,Neutro,0.4,JJA
2224,1992-07-01,est_7,29.4917,,7,,,6.0,-111.2,26.3,Neutro,0.4,JJA
2225,1992-07-01,est_8,30.1917,,7,,,7.0,-111.5,26.8,Neutro,0.4,JJA
2226,1992-07-01,est_9,30.125,,7,,,8.0,-111.9,27.2,Neutro,0.4,JJA
2227,1992-08-01,est_1,30.9333,,8,,,0.0,-109.3,23.8,Neutro,0.1,JJA
2228,1992-08-01,est_10,29.9333,,8,,,9.0,-112.3,27.6,Neutro,0.1,JJA
2229,1992-08-01,est_11,29.3917,,8,,,10.0,-112.6,28.0,Neutro,0.1,JJA
2230,1992-08-01,est_12,28.7625,,8,,,11.0,-112.9,28.5,Neutro,0.1,JJA
2231,1992-08-01,est_13,29.6083,,8,,,12.0,-113.2,28.9,Neutro,0.1,JJA
2232,1992-08-01,est_14,30.475,,8,,,13.0,-113.6,29.4,Neutro,0.1,JJA
2233,1992-08-01,est_15,29.9,,8,,,14.0,-114.0,29.7,Neutro,0.1,JJA
2234,1992-08-01,est_16,29.4083,,8,,,15.0,-114.5,30.2,Neutro,0.1,JJA
2235,1992-08-01,est_17,30.6333,,8,,,16.0,-114.5,30.7,Neutro,0.1,JJA
2236,1992-08-01,est_2,30.4417,,8,,,1.0,-109.7,24.2,Neutro,0.1,JJA
2237,1992-08-01,est_3,30.525,,8,,,2.0,-110.1,24.6,Neutro,0.1,JJA
2238,1992-08-01,est_4,30.35,,8,,,3.0,-110.5,24.8,Neutro,0.1,JJA
2239,1992-08-01,est_5,30.8333,,8,,,4.0,-110.8,25.3,Neutro,0.1,JJA
2240,1992-08-01,est_6,30.2917,,8,,,5.0,-111.1,25.8,Neutro,0.1,JJA
2241,1992-08-01,est_7,30.6583,,8,,,6.0,-111.2,26.3,Neutro,0.1,JJA
2242,1992-08-01,est_8,30.9667,,8,,,7.0,-111.5,26.8,Neutro,0.1,JJA
2243,1992-08-01,est_9,29.425,,8,,,8.0,-111.9,27.2,Neutro,0.1,JJA
2244,1992-09-01,est_1,30.4833,,9,,,0.0,-109.3,23.8,Neutro,-0.1,SON
2245,1992-09-01,est_10,30.1333,,9,,,9.0,-112.3,27.6,Neutro,-0.1,SON
2246,1992-09-01,est_11,29.8417,,9,,,10.0,-112.6,28.0,Neutro,-0.1,SON
2247,1992-09-01,est_12,29.3063,,9,,,11.0,-112.9,28.5,Neutro,-0.1,SON
2248,1992-09-01,est_13,29.0667,,9,,,12.0,-113.2,28.9,Neutro,-0.1,SON
2249,1992-09-01,est_14,30.1333,,9,,,13.0,-113.6,29.4,Neutro,-0.1,SON
2250,1992-09-01,est_15,30.65,,9,,,14.0,-114.0,29.7,Neutro,-0.1,SON
2251,1992-09-01,est_16,30.6083,,9,,,15.0,-114.5,30.2,Neutro,-0.1,SON
2252,1992-09-01,est_17,31.0167,,9,,,16.0,-114.5,30.7,Neutro,-0.1,SON
2253,1992-09-01,est_2,30.5417,,9,,,1.0,-109.7,24.2,Neutro,-0.1,SON
2254,1992-09-01,est_3,30.9917,,9,,,2.0,-110.1,24.6,Neutro,-0.1,SON
2255,1992-09-01,est_4,30.3583,,9,,,3.0,-110.5,24.8,Neutro,-0.1,SON
2256,1992-09-01,est_5,31.1083,,9,,,4.0,-110.8,25.3,Neutro,-0.1,SON
2257,1992-09-01,est_6,30.7083,,9,,,5.0,-111.1,25.8,Neutro,-0.1,SON
2258,1992-09-01,est_7,30.475,,9,,,6.0,-111.2,26.3,Neutro,-0.1,SON
2259,1992-09-01,est_8,30.9167,,9,,,7.0,-111.5,26.8,Neutro,-0.1,SON
2260,1992-09-01,est_9,29.8417,,9,,,8.0,-111.9,27.2,Neutro,-0.1,SON
2261,1992-10-01,est_1,30.3083,,10,,,0.0,-109.3,23.8,Neutro,-0.2,SON
2262,1992-10-01,est_10,28.6667,,10,,,9.0,-112.3,27.6,Neutro,-0.2,SON
2263,1992-10-01,est_11,27.7667,,10,,,10.0,-112.6,28.0,Neutro,-0.2,SON
2264,1992-10-01,est_12,28.0688,,10,,,11.0,-112.9,28.5,Neutro,-0.2,SON
2265,1992-10-01,est_13,28.3917,,10,,,12.0,-113.2,28.9,Neutro,-0.2,SON
2266,1992-10-01,est_14,27.525,,10,,,13.0,-113.6,29.4,Neutro,-0.2,SON
2267,1992-10-01,est_15,28.8917,,10,,,14.0,-114.0,29.7,Neutro,-0.2,SON
2268,1992-10-01,est_16,28.7083,,10,,,15.0,-114.5,30.2,Neutro,-0.2,SON
2269,1992-10-01,est_17,29.2917,,10,,,16.0,-114.5,30.7,Neutro,-0.2,SON
2270,1992-10-01,est_2,30.2333,,10,,,1.0,-109.7,24.2,Neutro,-0.2,SON
2271,1992-10-01,est_3,30.3083,,10,,,2.0,-110.1,24.6,Neutro,-0.2,SON
2272,1992-10-01,est_4,30.575,,10,,,3.0,-110.5,24.8,Neutro,-0.2,SON
2273,1992-10-01,est_5,30.6917,,10,,,4.0,-110.8,25.3,Neutro,-0.2,SON
2274,1992-10-01,est_6,29.8667,,10,,,5.0,-111.1,25.8,Neutro,-0.2,SON
2275,1992-10-01,est_7,29.9417,,10,,,6.0,-111.2,26.3,Neutro,-0.2,SON
2276,1992-10-01,est_8,30.0917,,10,,,7.0,-111.5,26.8,Neutro,-0.2,SON
2277,1992-10-01,est_9,29.7667,,10,,,8.0,-111.9,27.2,Neutro,-0.2,SON
2278,1992-11-01,est_1,27.2083,,11,,,0.0,-109.3,23.8,Neutro,-0.3,SON
2279,1992-11-01,est_10,23.0083,,11,,,9.0,-112.3,27.6,Neutro,-0.3,SON
2280,1992-11-01,est_11,23.65,,11,,,10.0,-112.6,28.0,Neutro,-0.3,SON
2281,1992-11-01,est_12,22.65,,11,,,11.0,-112.9,28.5,Neutro,-0.3,SON
2282,1992-11-01,est_13,23.475,,11,,,12.0,-113.2,28.9,Neutro,-0.3,SON
2283,1992-11-01,est_14,23.3917,,11,,,13.0,-113.6,29.4,Neutro,-0.3,SON
2284,1992-11-01,est_15,22.925,,11,,,14.0,-114.0,29.7,Neutro,-0.3,SON
2285,1992-11-01,est_16,22.9917,,11,,,15.0,-114.5,30.2,Neutro,-0.3,SON
2286,1992-11-01,est_17,23.0667,,11,,,16.0,-114.5,30.7,Neutro,-0.3,SON
2287,1992-11-01,est_2,27.325,,11,,,1.0,-109.7,24.2,Neutro,-0.3,SON
2288,1992-11-01,est_3,25.9167,,11,,,2.0,-110.1,24.6,Neutro,-0.3,SON
2289,1992-11-01,est_4,26.7417,,11,,,3.0,-110.5,24.8,Neutro,-0.3,SON
2290,1992-11-01,est_5,26.1167,,11,,,4.0,-110.8,25.3,Neutro,-0.3,SON
2291,1992-11-01,est_6,24.9833,,11,,,5.0,-111.1,25.8,Neutro,-0.3,SON
2292,1992-11-01,est_7,24.5667,,11,,,6.0,-111.2,26.3,Neutro,-0.3,SON
2293,1992-11-01,est_8,24.0,,11,,,7.0,-111.5,26.8,Neutro,-0.3,SON
2294,1992-11-01,est_9,24.1917,,11,,,8.0,-111.9,27.2,Neutro,-0.3,SON
2295,1992-12-01,est_1,23.85,,12,,,0.0,-109.3,23.8,Neutro,-0.1,DJF
2296,1992-12-01,est_10,18.5167,,12,,,9.0,-112.3,27.6,Neutro,-0.1,DJF
2297,1992-12-01,est_11,18.65,,12,,,10.0,-112.6,28.0,Neutro,-0.1,DJF
2298,1992-12-01,est_12,17.9063,,12,,,11.0,-112.9,28.5,Neutro,-0.1,DJF
2299,1992-12-01,est_13,18.45,,12,,,12.0,-113.2,28.9,Neutro,-0.1,DJF
2300,1992-12-01,est_14,17.875,,12,,,13.0,-113.6,29.4,Neutro,-0.1,DJF
2301,1992-12-01,est_15,19.0833,,12,,,14.0,-114.0,29.7,Neutro,-0.1,DJF
2302,1992-12-01,est_16,19.1667,,12,,,15.0,-114.5,30.2,Neutro,-0.1,DJF
2303,1992-12-01,est_17,19.0167,,12,,,16.0,-114.5,30.7,Neutro,-0.1,DJF
2304,1992-12-01,est_2,20.725,,12,,,1.0,-109.7,24.2,Neutro,-0.1,DJF
2305,1992-12-01,est_3,22.9417,,12,,,2.0,-110.1,24.6,Neutro,-0.1,DJF
2306,1992-12-01,est_4,23.6333,,12,,,3.0,-110.5,24.8,Neutro,-0.1,DJF
2307,1992-12-01,est_5,21.1583,,12,,,4.0,-110.8,25.3,Neutro,-0.1,DJF
2308,1992-12-01,est_6,16.525,,12,,,5.0,-111.1,25.8,Neutro,-0.1,DJF
2309,1992-12-01,est_7,20.3667,,12,,,6.0,-111.2,26.3,Neutro,-0.1,DJF
2310,1992-12-01,est_8,19.8417,,12,,,7.0,-111.5,26.8,Neutro,-0.1,DJF
2311,1992-12-01,est_9,19.075,,12,,,8.0,-111.9,27.2,Neutro,-0.1,DJF
2312,1993-01-01,est_1,23.05,,1,,,0.0,-109.3,23.8,Neutro,0.1,DJF
2313,1993-01-01,est_10,18.9667,,1,,,9.0,-112.3,27.6,Neutro,0.1,DJF
2314,1993-01-01,est_11,18.975,,1,,,10.0,-112.6,28.0,Neutro,0.1,DJF
2315,1993-01-01,est_12,14.4938,,1,,,11.0,-112.9,28.5,Neutro,0.1,DJF
2316,1993-01-01,est_13,17.1167,,1,,,12.0,-113.2,28.9,Neutro,0.1,DJF
2317,1993-01-01,est_14,16.3583,,1,,,13.0,-113.6,29.4,Neutro,0.1,DJF
2318,1993-01-01,est_15,17.1167,,1,,,14.0,-114.0,29.7,Neutro,0.1,DJF
2319,1993-01-01,est_16,16.6417,,1,,,15.0,-114.5,30.2,Neutro,0.1,DJF
2320,1993-01-01,est_17,16.5083,,1,,,16.0,-114.5,30.7,Neutro,0.1,DJF
2321,1993-01-01,est_2,21.6417,,1,,,1.0,-109.7,24.2,Neutro,0.1,DJF
2322,1993-01-01,est_3,21.275,,1,,,2.0,-110.1,24.6,Neutro,0.1,DJF
2323,1993-01-01,est_4,21.0417,,1,,,3.0,-110.5,24.8,Neutro,0.1,DJF
2324,1993-01-01,est_5,20.475,,1,,,4.0,-110.8,25.3,Neutro,0.1,DJF
2325,1993-01-01,est_6,18.5583,,1,,,5.0,-111.1,25.8,Neutro,0.1,DJF
2326,1993-01-01,est_7,18.8583,,1,,,6.0,-111.2,26.3,Neutro,0.1,DJF
2327,1993-01-01,est_8,19.2167,,1,,,7.0,-111.5,26.8,Neutro,0.1,DJF
2328,1993-01-01,est_9,18.8583,,1,,,8.0,-111.9,27.2,Neutro,0.1,DJF
2329,1993-02-01,est_1,21.6917,,2,,,0.0,-109.3,23.8,Neutro,0.3,DJF
2330,1993-02-01,est_10,17.6583,,2,,,9.0,-112.3,27.6,Neutro,0.3,DJF
2331,1993-02-01,est_11,18.5333,,2,,,10.0,-112.6,28.0,Neutro,0.3,DJF
2332,1993-02-01,est_12,16.1813,,2,,,11.0,-112.9,28.5,Neutro,0.3,DJF
2333,1993-02-01,est_13,16.425,,2,,,12.0,-113.2,28.9,Neutro,0.3,DJF
2334,1993-02-01,est_14,15.025,,2,,,13.0,-113.6,29.4,Neutro,0.3,DJF
2335,1993-02-01,est_15,16.9833,,2,,,14.0,-114.0,29.7,Neutro,0.3,DJF
2336,1993-02-01,est_16,17.1583,,2,,,15.0,-114.5,30.2,Neutro,0.3,DJF
2337,1993-02-01,est_17,17.0583,,2,,,16.0,-114.5,30.7,Neutro,0.3,DJF
2338,1993-02-01,est_2,21.6333,,2,,,1.0,-109.7,24.2,Neutro,0.3,DJF
2339,1993-02-01,est_3,22.0333,,2,,,2.0,-110.1,24.6,Neutro,0.3,DJF
2340,1993-02-01,est_4,21.975,,2,,,3.0,-110.5,24.8,Neutro,0.3,DJF
2341,1993-02-01,est_5,20.7833,,2,,,4.0,-110.8,25.3,Neutro,0.3,DJF
2342,1993-02-01,est_6,19.1333,,2,,,5.0,-111.1,25.8,Neutro,0.3,DJF
2343,1993-02-01,est_7,19.3667,,2,,,6.0,-111.2,26.3,Neutro,0.3,DJF
2344,1993-02-01,est_8,18.8417,,2,,,7.0,-111.5,26.8,Neutro,0.3,DJF
2345,1993-02-01,est_9,19.075,,2,,,8.0,-111.9,27.2,Neutro,0.3,DJF
2346,1993-03-01,est_1,21.825,,3,,,0.0,-109.3,23.8,Neutro,0.5,MAM
2347,1993-03-01,est_10,18.825,,3,,,9.0,-112.3,27.6,Neutro,0.5,MAM
2348,1993-03-01,est_11,17.9583,,3,,,10.0,-112.6,28.0,Neutro,0.5,MAM
2349,1993-03-01,est_12,17.3625,,3,,,11.0,-112.9,28.5,Neutro,0.5,MAM
2350,1993-03-01,est_13,16.45,,3,,,12.0,-113.2,28.9,Neutro,0.5,MAM
2351,1993-03-01,est_14,17.5667,,3,,,13.0,-113.6,29.4,Neutro,0.5,MAM
2352,1993-03-01,est_15,17.9833,,3,,,14.0,-114.0,29.7,Neutro,0.5,MAM
2353,1993-03-01,est_16,18.3333,,3,,,15.0,-114.5,30.2,Neutro,0.5,MAM
2354,1993-03-01,est_17,18.7083,,3,,,16.0,-114.5,30.7,Neutro,0.5,MAM
2355,1993-03-01,est_2,21.7333,,3,,,1.0,-109.7,24.2,Neutro,0.5,MAM
2356,1993-03-01,est_3,21.4,,3,,,2.0,-110.1,24.6,Neutro,0.5,MAM
2357,1993-03-01,est_4,21.6917,,3,,,3.0,-110.5,24.8,Neutro,0.5,MAM
2358,1993-03-01,est_5,20.825,,3,,,4.0,-110.8,25.3,Neutro,0.5,MAM
2359,1993-03-01,est_6,21.1083,,3,,,5.0,-111.1,25.8,Neutro,0.5,MAM
